movieId,name,year
5380,"Importance of Being Earnest, The",2002
5381,"Charge of the Light Brigade, The",1968
5382,Every Which Way But Loose,1978
5383,"Hound of the Baskervilles, The",1959
5384,I Want to Live!,1958
5385,"Last Waltz, The",1978
5386,"Pride and the Passion, The",1957
5387,Enough,2002
5388,Insomnia,2002
5389,Spirit: Stallion of the Cimarron,2002
5390,CQ,2001
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations),2001
5392,Bus Stop,1956
5393,Cowboy,1958
5394,Don't Bother to Knock,1952
5395,"Gambler, The",1974
5396,Let's Make Love,1960
5397,Monkey Business,1952
5398,Requiem for a Heavyweight,1962
5399,River of No Return,1954
5400,"Sum of All Fears, The",2002
5401,Undercover Brother,2002
5402,"Diaries of Vaslav Nijinsky, The",2002
5403,"Sleepy Time Gal, The",2001
5404,84 Charing Cross Road,1987
5405,Dakota,1945
5406,"Desert Rats, The",1953
5407,"Bûche, La",1999
5408,Nora,2000
5409,Rapid Fire,1992
5410,Silent Running,1972
5411,Summer Holiday,1963
5412,"Villain, The",1979
5413,Zombie Holocaust (a.k.a. Doctor Butcher M.D.) (Zombi Holocaust),1980
5414,Bad Company,2002
5415,Divine Secrets of the Ya-Ya Sisterhood,2002
5416,Cherish,2002
5417,"Fast Runner, The (Atanarjuat)",2001
5418,"Bourne Identity, The",2002
5419,Scooby-Doo,2002
5420,Windtalkers,2002
5421,"Dangerous Lives of Altar Boys, The",2002
5422,"Emperor's New Clothes, The",2001
5423,Gangster No. 1,2000
5424,Harvard Man,2001
5425,Dark Blue World (Tmavomodrý svet),2001
5426,Bad Company,1972
5427,Caveman,1981
5428,Cheech & Chong's The Corsican Brothers,1984
5429,Five Card Stud (a.k.a. 5 Card Stud),1968
5430,For a Lost Soldier (Voor een Verloren Soldaat),1992
5431,Goin' South,1978
5432,Hero and the Terror,1988
5433,Silver Bullet (Stephen King's Silver Bullet),1985
5434,"Sorry, Wrong Number",1948
5435,Hombre,1967
5436,"Horse's Mouth, The",1958
5437,"Manhattan Project, The",1986
5438,Men at Work,1990
5439,S.O.B.,1981
5440,She Wore a Yellow Ribbon,1949
5441,Traces of Red,1992
5442,V. I. Warshawski,1991
5443,Juwanna Mann,2002
5444,Lilo & Stitch,2002
5445,Minority Report,2002
5446,Rabbit-Proof Fence,2002
5447,Sunshine State,2002
5448,Hey Arnold! The Movie,2002
5449,Mr. Deeds,2002
5450,Lovely & Amazing,2001
5451,Pumpkin,2002
5452,Look Who's Talking Now,1993
5453,Lost in Yonkers,1993
5454,Mo' Money,1992
5455,"Object of Beauty, The",1991
5456,Wagons East,1994
5457,Zebrahead,1992
5458,Like Mike,2002
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2),2002
5460,"Powerpuff Girls, The",2002
5461,Me Without You,2001
5462,"Crocodile Hunter: Collision Course, The",2002
5463,Reign of Fire,2002
5464,Road to Perdition,2002
5465,All About Lily Chou-Chou (Riri Shushu no subete),2001
5466,My Wife is an Actress (Ma Femme est une Actrice),2001
5467,Never Again,2001
5468,20 Million Miles to Earth,1957
5469,Grand Theft Auto,1977
5470,The Importance of Being Earnest,1952
5471,Perfect,1985
5472,1776,1972
5473,Fox and His Friends (Faustrecht der Freiheit),1975
5474,"Legend of Boggy Creek, The",1972
5475,Z,1969
5476,Halloween: Resurrection (Halloween 8),2002
5477,Sex and Lucia (Lucía y el sexo),2001
5478,Eight Legged Freaks,2002
5479,K-19: The Widowmaker,2002
5480,Stuart Little 2,2002
5481,Austin Powers in Goldmember,2002
5482,"Country Bears, The",2002
5483,"Kid Stays in the Picture, The",2002
5484,Happy Times (Xingfu shiguang),2000
5485,Tadpole,2002
5486,Who Is Cletis Tout?,2001
5487,Harry and Walter Go to New York,1976
5488,"Merchant of Four Seasons, The (Händler der vier Jahreszeiten)",1972
5489,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht),1979
5490,The Big Bus,1976
5491,"Eddy Duchin Story, The",1956
5492,Fathom,1967
5493,In Like Flint,1967
5494,"Earth Trembles, The (Terra trema: Episodio del mare, La)",1948
5495,Modesty Blaise,1966
5496,Ossessione,1943
5497,Our Man Flint,1965
5498,Red Beard (Akahige),1965
5499,Robin and Marian,1976
5500,Top Secret!,1984
5501,"Master of Disguise, The",2002
5502,Signs,2002
5503,"Last Kiss, The (Ultimo bacio, L')",2001
5504,Spy Kids 2: The Island of Lost Dreams,2002
5505,"Good Girl, The",2002
5506,Blood Work,2002
5507,xXx,2002
5508,24 Hour Party People,2002
5509,Biggie and Tupac,2002
5510,"Château, The",2001
5511,Pandora's Box,2002
5512,Secret Ballot (Raye makhfi),2001
5513,Martin Lawrence Live: Runteldat,2002
5514,Lan Yu,2001
5515,Songs From the Second Floor (Sånger från andra våningen),2000
5516,Read My Lips (Sur mes lèvres),2001
5517,Nightcap (Merci pour le chocolat),2000
5518,Beau Pere (a.k.a. Stepfather) (Beau-père),1981
5519,Change of Habit,1969
5520,"Matter of Taste, A (Affaire de Goût, Une)",2000
5521,"Principal, The",1987
5522,Rollerball,1975
5523,"Adventures of Pluto Nash, The",2002
5524,Blue Crush,2002
5525,Mostly Martha (Bella Martha),2001
5526,"Isle, The (Seom)",2000
5527,Possession,2002
5528,One Hour Photo,2002
5529,Serving Sara,2002
5530,Simone (S1m0ne),2002
5531,Undisputed,2002
5532,Amy's O (a.k.a. Amy's Orgasm),2001
5533,Children On Their Birthdays,2002
5534,Hush!,2001
5535,How I Killed My Father (a.k.a. My Father and I) (Comment j'ai tué mon Père),2001
5536,Hybrid,2000
5537,Satin Rouge,2002
5538,"Care Bears Movie, The",1985
5539,Care Bears Movie II: A New Generation,1986
5540,Clash of the Titans,1981
5541,Hot Shots!,1991
5542,"Nightmare City (a.k.a. City of the Walking Dead) (a.k.a. Invasión de los zombies atómicos, La) (Incubo sulla città contaminata)",1980
5543,"Swarm, The",1978
5544,Time After Time,1979
5545,"Unearthly, The",1957
5546,976-EVIL,1989
5547,Camilla,1994
5548,Down and Out in Beverly Hills,1986
5549,Flaming Star,1960
5550,Love Me Tender,1956
5551,"Return of the Vampire, The",1944
5552,"Revenge of Frankenstein, The",1958
5553,Stakeout,1987
5554,Wild in the Country,1961
5555,Wolfen,1981
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com),2002
5557,Slap Her... She's French (a.k.a. She Gets What She Wants),2002
5558,Love and a Bullet,2002
5559,Mad Love (Juana la Loca),2001
5560,À nous la liberté (Freedom for Us),1931
5561,True Colors,1991
5562,Snipes,2001
5563,City by the Sea,2002
5564,Swimfan,2002
5565,"Dogwalker, The",2002
5566,Heartbreak Hospital,2002
5567,"Incubus, The",1981
5568,Johnny Dangerously,1984
5569,"Last House on the Left, The",1972
5570,Thesis (Tesis),1996
5571,"Pinochet Case, The (Cas Pinochet, Le)",2001
5572,Barbershop,2002
5573,Stealing Harvard,2002
5574,"Transporter, The",2002
5575,Alias Betty (Betty Fisher et autres histoires),2001
5576,"Children of the Century, The (Enfants du siècle, Les)",1999
5577,Igby Goes Down,2002
5579,Quitting (Zuotian),2001
5580,Aspen Extreme,1993
5581,Betsy's Wedding,1990
5582,Captain Ron,1992
5583,"Devil Bat, The",1940
5584,Ernest Goes to Jail,1990
5585,Ernest Scared Stupid,1991
5586,"Gypsy Moths, The",1969
5587,"Hills Have Eyes Part II, The",1985
5588,"Hills Have Eyes, The",1977
5589,Indian Summer,1993
5590,"Mack, The",1973
5591,Monkey Trouble,1994
5592,Monster in the Closet,1986
5593,No Way to Treat a Lady,1968
5595,Shock Waves,1977
5596,Spaced Invaders,1990
5597,Suburban Commando,1991
5598,Surf Ninjas,1993
5599,Tabu: A Story of the South Seas,1931
5600,"Wanderers, The",1979
5601,"Yearling, The",1946
5602,"Ladykillers, The",1955
5603,"Lavender Hill Mob, The",1951
5604,"Man in the White Suit, The",1951
5605,Ratcatcher,1999
5606,Society,1989
5607,"Son of the Bride (Hijo de la novia, El)",2001
5608,"Das Experiment (Experiment, The)",2001
5609,Ballistic: Ecks vs. Sever,2002
5610,"Banger Sisters, The",2002
5611,"Four Feathers, The",2002
5612,Trapped,2002
5613,8 Women,2002
5614,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le)",2001
5615,Invincible,2001
5616,"Mesmerist, The",2002
5617,Secretary,2002
5618,Spirited Away (Sen to Chihiro no kamikakushi),2001
5619,"Trials of Henry Kissinger, The",2002
5620,Sweet Home Alabama,2002
5621,"Tuxedo, The",2002
5622,Charly,2002
5623,Crazy as Hell,2002
5624,Just a Kiss,2002
5625,Moonlight Mile,2002
5626,Shanghai Ghetto,2002
5627,Skins,2002
5628,Wasabi,2001
5629,Jonah: A VeggieTales Movie,2002
5630,Red Dragon,2002
5631,Between Strangers,2002
5632,Bloody Sunday,2002
5633,Heaven,2002
5634,Pipe Dream,2002
5635,"Man from Elysian Fields, The",2001
5636,Welcome to Collinwood,2002
5637,Flirting,1991
5638,Godzilla vs. Mothra (Mosura tai Gojira),1964
5639,Godzilla's Revenge (Gojira-Minira-Gabara: Oru Kaijû Daishingeki) (All Monsters Attack),1969
5640,"Godzilla, King of the Monsters! (Kaijû-ô Gojira)",1956
5641,"Moderns, The",1988
5642,"Onion Field, The",1979
5643,Powaqqatsi,1988
5644,"Pride of the Yankees, The",1942
5645,Texasville,1990
5646,Valmont,1989
5647,Ernest Goes to Africa,1997
5648,Ernest in the Army,1998
5649,Horror of Dracula (Dracula),1958
5650,Strange Brew,1983
5651,"Incredible Mr. Limpet, The",1964
5652,Claire of the Moon,1992
5653,Django,1966
5654,Django 2: Django Strikes Again,1987
5655,"Fan, The",1981
5656,Festival in Cannes,2001
5657,Flashback,1990
5658,Hanky Panky,1982
5659,"Rocking Horse Winner, The",1950
5660,Seance on a Wet Afternoon,1964
5661,Shamus,1973
5662,"Wrong Guy, The",1997
5663,Below,2002
5664,Brown Sugar,2002
5665,Knockaround Guys,2002
5666,"Rules of Attraction, The",2002
5667,Tuck Everlasting,2002
5668,White Oleander,2002
5669,Bowling for Columbine,2002
5670,Comedian,2002
5671,"On Guard (Bossu, Le)",1997
5672,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie),2002
5673,Punch-Drunk Love,2002
5674,Safe Conduct (Laissez-Passer),2002
5675,Swept Away,2002
5676,"Young Unknowns, The",2000
5677,Abandon,2002
5678,Formula 51,2001
5679,"Ring, The",2002
5680,Auto Focus,2002
5681,Fidel,2001
5682,"Grey Zone, The",2001
5683,Hansel & Gretel,2002
5684,Naqoyqatsi,2002
5685,Real Women Have Curves,2002
5686,Russian Ark (Russkiy Kovcheg),2002
5687,Take Care of My Cat (Goyangileul butaghae),2001
5688,Tully,2000
5689,Billy Bathgate,1991
5690,Grave of the Fireflies (Hotaru no haka),1988
5691,Jason Goes to Hell: The Final Friday,1993
5692,"Mechanic, The",1972
5693,Saturday Night Fever,1977
5694,Staying Alive,1983
5695,To the Devil a Daughter,1976
5696,Urban Cowboy,1980
5697,Terror Train,1980
5698,Times Square,1980
5699,Tom Horn,1980
5700,The Pumaman,1980
5701,Up the Academy,1980
5702,"When Time Ran Out... (Day the World Ended, The)",1980
5703,Wholly Moses,1980
5704,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning),1980
5705,Xanadu,1980
5706,"...All the Marbles (California Dolls, The)",1981
5707,Absence of Malice,1981
5708,All Night Long,1981
5709,"Amateur, The",1981
5710,Banana Joe,1981
5711,Marianne & Juliane (Die Bleierne Zeit),1981
5712,Blow Out,1981
5713,The Boogens,1981
5714,Buddy Buddy,1981
5715,"Burning, The",1981
5716,Butterfly,1982
5717,Make Them Die Slowly (Cannibal Ferox),1981
5718,Carbon Copy,1981
5719,Charlie Chan and the Curse of the Dragon Queen,1981
5720,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure)",1981
5721,"Chosen, The",1981
5722,"Goat, The (a.k.a. Knock On Wood) (Chèvre, La)",1981
5723,Continental Divide,1981
5724,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship)",1981
5725,Man of Iron (Czlowiek z Zelaza),1981
5726,Dead & Buried,1981
5727,Deadly Blessing,1981
5728,Death Hunt,1981
5729,Endless Love,1981
5730,Enter the Ninja (a.k.a. Ninja I),1981
5731,"Entity, The",1981
5732,Eye of the Needle,1981
5733,"Eyewitness (Janitor, The)",1981
5734,Faces of Death 2,1981
5735,Faces of Death,1978
5736,Faces of Death 3,1985
5737,Faces of Death 4,1990
5738,Faces of Death 5,1996
5739,Faces of Death 6,1996
5740,Faces of Death: Fact or Fiction?,1999
5741,"Woman Next Door, The (Femme d'à côté, La)",1981
5742,First Monday in October,1981
5743,"Fort Apache, the Bronx",1981
5744,Four Friends (a.k.a. Georgia's Friends),1981
5745,"Four Seasons, The",1981
5746,Galaxy of Terror (Quest),1981
5747,Gallipoli,1981
5748,"Inquisitor, The (a.k.a. Under Suspicion) (Garde à vue)",1981
5749,Ghost Story,1981
5750,Going Ape!,1981
5751,Goodbye Pork Pie,1981
5752,Gregory's Girl,1981
5753,Who Pulled the Plug? (Göta kanal eller Vem drog ur proppen?),1981
5754,"Hand, The",1981
5755,Happy Birthday to Me,1981
5756,Heartbeeps,1981
5757,History of Kim Skov (Historien om Kim Skov),1981
5758,Horror Planet (a.k.a. Inseminoid),1981
5759,"Ladies and Gentlemen, the Fabulous Stains (a.k.a. All Washed Up)",1981
5760,Lady Chatterley's Lover,1981
5761,"Legend of the Lone Ranger, The",1981
5762,Lili Marleen,1981
5763,Lola,1981
5764,Looker,1981
5765,"Looney, Looney, Looney Bugs Bunny Movie, The",1981
5766,Madman,1981
5767,Teddy Bear (Mis),1981
5768,Modern Problems,1981
5769,Modern Romance,1981
5770,Ms. 45 (a.k.a. Angel of Vengeance),1981
5771,My Bloody Valentine,1981
5772,My Dinner with André,1981
5773,Neighbors,1981
5774,Night of the Zombies (a.k.a. Batallion of the Living Dead),1981
5775,"Night the Lights Went Out in Georgia, The",1981
5776,Only When I Laugh,1981
5777,Pennies from Heaven,1981
5778,Pieces (Mil gritos tiene la noche) (One Thousand Cries Has the Night),1982
5779,Piranha II: The Spawning,1981
5780,Polyester,1981
5781,Private Lessons,1981
5782,"Professional, The (Le professionnel)",1981
5783,Derrida,2002
5784,Ghost Ship,2002
5785,Jackass: The Movie,2002
5786,Paid in Full,2002
5787,"Truth About Charlie, The",2002
5788,All or Nothing,2002
5789,All the Queen's Men,2001
5790,Food of Love (Manjar de Amor),2002
5791,Frida,2002
5792,Roger Dodger,2002
5793,Time Changer,2002
5794,Good Work (Beau travail),1999
5795,"Big Knife, The",1955
5796,Casino Royale,1967
5797,"Company of Wolves, The",1984
5798,Escanaba in da Moonlight,2001
5799,Exodus,1960
5800,How to Murder Your Wife,1965
5801,"Russians Are Coming, the Russians Are Coming, The",1966
5802,"World of Henry Orient, The",1964
5803,I Spy,2002
5804,"Santa Clause 2, The",2002
5805,Besotted,2001
5806,Blackboards (Takhté Siah),2000
5807,Love In the Time of Money,2002
5808,"Weight of Water, The",2000
5809,Femme Fatale,2002
5810,8 Mile,2002
5811,Etoiles: Dancers of the Paris Opera Ballet (Tout Près des étoiles),2001
5812,Far from Heaven,2002
5813,"God is Great, I'm Not (Dieu est grand, je suis toute petite)",2001
5814,"Rising Place, The",2002
5815,Half Past Dead,2002
5816,Harry Potter and the Chamber of Secrets,2002
5817,Ararat,2002
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El)",2002
5819,Interview with the Assassin,2002
5820,Standing in the Shadows of Motown,2002
5821,"Way Home, The (Jibeuro)",2002
5822,Mutant Action (Acción Mutante),1993
5823,Eyes of an Angel,1991
5824,Liberty Stands Still,2002
5825,"Life and Death of Colonel Blimp, The",1943
5826,Rio Grande,1950
5827,"Young Americans, The",1993
5828,Blackrock,1997
5829,Men with Brooms,2002
5830,Mysterious Island,1961
5831,Soul Assassin,2001
5832,Left Behind II: Tribulation Force,2002
5833,Dog Soldiers,2002
5834,Fingers,1978
5835,"Good Evening, Mr. Wallenberg (God afton, Herr Wallenberg)",1990
5836,Houseboat,1958
5837,Legion of the Dead,2001
5838,Madame Bovary,1991
5839,My Father's Glory (La gloire de mon père),1990
5840,"My Mother's Castle (Château de ma mère, Le)",1990
5841,Return to the Blue Lagoon,1991
5842,Too Beautiful for You (Trop belle pour toi),1989
5843,Toy Soldiers,1991
5844,"Prowler, The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation)",1981
5845,"Pursuit of D.B. Cooper, The (a.k.a. Pursuit)",1981
5846,Raggedy Man,1981
5847,Ragtime,1981
5848,Rich and Famous,1981
5849,I'm Starting From Three (Ricomincio da Tre),1981
5850,Road Games (a.k.a. Roadgames),1981
5851,Rollover,1981
5852,Saturday the 14th,1981
5853,Scanners,1981
5854,Sharky's Machine,1981
5855,Shock Treatment,1981
5856,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell)",1981
5857,So Fine,1981
5858,"Soupe aux Choux, La",1981
5859,Southern Comfort,1981
5860,Sphinx,1981
5861,Tales of Ordinary Madness (Storie di Ordinaria Follia),1981
5862,Student Bodies,1981
5863,Take This Job and Shove It,1981
5864,"Tarzan, the Ape Man",1981
5865,Tattoo,1981
5866,They All Laughed,1981
5867,Thief,1981
5868,This Is Elvis,1981
5869,True Confessions,1981
5870,Revolution #9,2001
5871,Better Housekeeping (a.k.a. Good Housekeeping),2000
5872,Die Another Day,2002
5873,The Emperor's Club,2002
5874,Friday After Next,2002
5875,Personal Velocity,2002
5876,"Quiet American, The",2002
5877,Smokers Only (Vagón Fumador),2001
5878,Talk to Her (Hable con Ella),2002
5879,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights),2002
5880,Extreme Ops,2002
5881,Solaris,2002
5882,Treasure Planet,2002
5883,They,2002
5884,Chopper Chicks in Zombietown,1989
5885,"What to Do in Case of Fire (Was tun, wenn's brennt?)",2002
5886,I Love You Too (Ik ook Van Jou),2001
5887,Another You,1991
5888,Brother (Brat),1997
5889,"Cruel Romance, A (Zhestokij Romans)",1984
5890,Elling,2001
5891,I Spit on Your Grave (Day of the Woman),1978
5892,"Island at the Top of the World, The",1974
5893,"Last Seduction, The",1994
5894,"Last Seduction II, The",1999
5895,Making Contact (a.k.a. Joey),1985
5896,New Waterford Girl,1999
5897,"Noah's Arc Principle, The (Arche Noah Prinzip, Das)",1984
5898,"Sword and the Sorcerer, The",1982
5899,Zulu,1964
5900,Analyze That,2002
5901,Empire,2002
5902,Adaptation,2002
5903,Equilibrium,2002
5904,My Kingdom,2001
5905,Soap Girl,2002
5906,It All Starts Today (Ça commence aujourd'hui),1999
5907,Medea,1970
5908,Scarlet Diva,2000
5909,Visitor Q (Bizita Q),2001
5910,"Bolero (Uns et les autres, Les)",1981
5911,Urgh! A Music War,1981
5912,Hit the Bank (Vabank),1981
5913,Warning for the Joensson Gang (Varning för Jönssonligan),1981
5914,"Vernon, Florida",1981
5915,Victory (a.k.a. Escape to Victory),1981
5916,Whose Life Is It Anyway?,1981
5917,Zoot Suit,1981
5918,Alone in the Dark,1982
5919,Android,1982
5920,"Ace of Aces (a.k.a. Super Ace, The) (As des as, L')",1982
5921,Attack Force Z (a.k.a. The Z Men) (Z-tzu te kung tui),1982
5922,Attila (Attila Flagello di Dio),1982
5923,Author! Author!,1982
5924,Barbarosa,1982
5925,"Beast Within, The",1982
5926,Best Friends,1982
5927,"Best Little Whorehouse in Texas, The",1982
5928,"Border, The",1982
5929,"Party 2, The (Boum 2, La)",1982
5930,Brimstone and Treacle,1982
5931,Britannia Hospital,1982
5932,Burden of Dreams,1982
5933,Cannery Row,1982
5934,"Challenge, The",1982
5935,Class of 1984,1982
5936,"Come Back to the Five and Dime, Jimmy Dean, Jimmy Dean",1982
5937,Danton,1983
5938,Deathtrap,1982
5939,"Man Who Saves the World, The (Dünyayi Kurtaran Adam)",1982
5940,Eating Raoul,1982
5941,Drumline,2002
5942,"Hot Chick, The",2002
5943,Maid in Manhattan,2002
5944,Star Trek: Nemesis,2002
5945,About Schmidt,2002
5946,"Pellet (Bola, El)",2000
5947,Evelyn,2002
5948,"Guys, The",2002
5949,Intact (Intacto),2001
5950,"Jimmy Show, The",2002
5951,Morvern Callar,2002
5952,"Lord of the Rings: The Two Towers, The",2002
5953,Devils on the Doorstep (Guizi lai le),2000
5954,25th Hour,2002
5955,Antwone Fisher,2002
5956,Gangs of New York,2002
5957,Two Weeks Notice,2002
5958,"Wild Thornberrys Movie, The",2002
5959,Narc,2002
5960,Bad Influence,1990
5961,Blue Steel,1990
5962,Body of Evidence,1993
5963,"Children's Hour, The",1961
5964,Company Business,1991
5965,"Duellists, The",1977
5966,"Kiss Before Dying, A",1956
5967,Legend of the Lost,1957
5968,Miami Blues,1990
5969,My Girl 2,1994
5970,My Girl,1991
5971,My Neighbor Totoro (Tonari no Totoro),1988
5972,"Road to Hong Kong, The",1962
5973,Running Time,1997
5974,"Thief of Bagdad, The",1940
5975,War and Peace,1956
5976,Where Sleeping Dogs Lie,1992
5977,Where's Poppa?,1970
5978,"Whistle Blower, The",1986
5979,Attack of the Crab Monsters,1957
5980,Black Christmas,1974
5981,"Day of the Triffids, The",1962
5982,Esther Kahn,2000
5983,Invaders from Mars,1953
5984,"Story of O, The (Histoire d'O)",1975
5985,Asoka (Ashoka the Great),2001
5986,Fat City,1972
5987,"Love, Honour and Obey",2000
5988,Quicksilver,1986
5989,Catch Me If You Can,2002
5990,Pinocchio,2002
5991,Chicago,2002
5992,"Hours, The",2002
5993,Max,2002
5994,Nicholas Nickleby,2002
5995,"Pianist, The",2002
5996,Sonny,2002
5997,Champagne for Caesar,1950
5998,Doppelganger,1993
5999,Heavy Metal 2000,2000
6000,"House on the Edge of the Park, The (Casa sperduta nel parco, La)",1980
6001,"King of Comedy, The",1983
6002,Love Liza,2002
6003,Confessions of a Dangerous Mind,2002
6004,Abraham's Valley (Vale Abraão),1993
6005,Blue Collar Comedy Tour: The Movie,2003
6006,Just Married,2003
6007,P.S. Your Cat is Dead,2002
6008,"Son, The (Le fils)",2002
6009,"City of Lost Souls, The (Hyôryuu-gai)",2000
6010,Double Whammy,2001
6011,Wisegirls,2002
6012,"Guy Thing, A",2003
6013,Kangaroo Jack,2003
6014,National Security,2003
6015,Big Shot's Funeral (Da Wan),2001
6016,City of God (Cidade de Deus),2002
6017,Divine Intervention (Yadon ilaheyya),2002
6018,Kira's Reason: A Love Story (En Kærlighedshistorie),2001
6019,Above Suspicion,1995
6020,Alice Adams,1935
6021,"American Friend, The (Amerikanische Freund, Der)",1977
6022,American Me,1992
6023,Band of Outsiders (Bande à part),1964
6024,Breaking Up,1997
6025,CB4 - The Movie,1993
6026,"Deathmaker, The (Totmacher, Der)",1995
6027,Dogfight,1991
6028,"Easy Come, Easy Go",1967
6029,Fun in Acapulco,1963
6030,Girls! Girls! Girls!,1962
6031,Imitation of Life,1959
6032,"Little Romance, A",1979
6033,Mystery Date,1991
6034,"Paradise, Hawaiian Style",1966
6035,Pépé le Moko,1937
6036,Secret Admirer,1985
6037,Summer Lovers,1982
6038,Tune in Tomorrow...,1990
6039,"Woman in Red, The",1984
6040,Darkness Falls,2003
6041,Amen.,2002
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin),2002
6043,In the Mirror of Maya Deren (Im Spiegel der Maya Deren),2002
6044,Blind Date,1984
6045,Bullet,1996
6046,Claudine,1974
6047,Dead Reckoning,1947
6048,"Devil at 4 O'Clock, The",1961
6049,Ethan Frome,1993
6050,Gus,1976
6051,"Harder They Come, The",1973
6052,"Horse in the Gray Flannel Suit, The",1968
6053,Krush Groove,1985
6054,"Moon-Spinners, The",1964
6055,Sugar Hill,1994
6056,Chaos,2001
6057,Biker Boyz,2003
6058,Final Destination 2,2003
6059,"Recruit, The",2003
6060,"Guru, The",2002
6061,Kedma,2002
6062,Lost in La Mancha,2002
6063,May,2002
6064,"Harder They Fall, The",1956
6065,I'm All Right Jack,1959
6066,Murder by Decree,1979
6067,Ordinary Decent Criminal,2000
6068,Pursued,1947
6069,"Big Time Operators (Smallest Show on Earth, The)",1957
6070,Tokyo Decadence (Topâzu),1992
6071,Two-Way Stretch,1960
6072,"Unfaithful Wife, The (Femme infidèle, La)",1969
6073,Victim,1961
6074,Endangered Species,1982
6075,"Simple-Minded Murder, The (Enfaldige mördaren, Den)",1982
6076,Enigma,1983
6077,Evil Under the Sun,1982
6078,Firefox,1982
6079,Five Days One Summer,1982
6080,Forced Vengeance,1982
6081,"Never Play Clever Again (Gendarme et les gendarmettes, Le)",1982
6082,"Grey Fox, The",1982
6083,Hammett,1982
6084,Honkytonk Man,1982
6085,Neil Young: Human Highway,1982
6086,"I, the Jury",1982
6087,If You Could See What I Hear,1982
6088,Jekyll & Hyde... Together Again,1982
6089,"J. Gang Meets Dynamite Harry, The (Jönssonligan & DynamitHarry)",1982
6090,Kiss Me Goodbye,1982
6091,Labyrinth of Passion (Laberinto de Pasiones),1982
6092,"Last American Virgin, The",1982
6093,"Last Unicorn, The",1982
6094,Liquid Sky,1982
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye),1982
6096,Making Love,1982
6097,Manhattan Baby,1982
6098,"Marathon Family, The (Maratonci Trce Pocasni Krug)",1982
6099,Megaforce,1982
6100,"Midsummer Night's Sex Comedy, A",1982
6101,Missing,1982
6102,"Missionary, The",1982
6103,Monsignor,1982
6104,Monty Python Live at the Hollywood Bowl,1982
6105,Moonlighting,1982
6106,Mother Lode,1982
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La)",1982
6108,"That Night in Varennes (Nuit de Varennes, La)",1982
6109,One from the Heart,1982
6110,Pandemonium,1982
6111,Paradise,1982
6112,Partners,1982
6113,Godard's Passion (Passion),1982
6114,Permanent Vacation,1982
6115,Personal Best,1982
6116,"Pirate Movie, The",1982
6117,Privates on Parade,1982
6118,Blind Chance (Przypadek),1981
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure),1982
6120,Q: The Winged Serpent,1982
6121,Querelle,1982
6122,Richard Pryor Live on the Sunset Strip,1982
6123,Sunless (Sans Soleil),1983
6124,Savannah Smiles,1982
6125,"Secret Policeman's Other Ball, The",1982
6126,"Veronika Voss (Sehnsucht der Veronika Voss, Die)",1982
6127,Shoot the Moon,1982
6128,Six Pack,1982
6129,Six Weeks,1982
6130,"Soldier, The",1982
6131,Some Kind of Hero,1982
6132,"New York Ripper, The (Squartatore di New York, Lo)",1982
6133,"State of Things, The (Stand der Dinge, Der)",1982
6134,Starstruck,1982
6135,Still of the Night,1982
6136,"South, The (Sur, El)",1983
6137,Sword of the Valiant,1984
6138,Tag: The Assassination Game (a.k.a. Everybody Gets It in the End),1982
6139,Tempest,1982
6140,Tenebre,1982
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks),1982
6142,Time Walker (a.k.a. Being From Another Planet),1982
6143,Trail of the Pink Panther,1982
6144,"Traviata, La",1982
6145,Venom,1982
6146,To Begin Again (a.k.a. Starting Over) (Volver a Empezar),1982
6147,"White Rose, The (Weiße Rose, Die)",1982
6148,White Dog,1982
6149,"Final Option, The (Who Dares Wins)",1982
6150,Wrong Is Right (a.k.a. The Man With the Deadly Lens),1982
6151,Yol (a.k.a. The Way),1982
6152,"Yor, the Hunter from the Future",1983
6153,Zapped!,1982
6154,Deliver Us from Eva,2003
6155,How to Lose a Guy in 10 Days,2003
6156,Shanghai Knights,2003
6157,Daredevil,2003
6158,"Jungle Book 2, The",2003
6159,All the Real Girls,2003
6160,Amandla! A Revolution in Four Part Harmony,2002
6161,Painted Fire (Chihwaseon),2002
6162,Gerry,2002
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout),2002
